Event Log
   17262 Apr 14 23:10  Information User32                 2147484722 The process C:\Windows\System32\RuntimeBroker.e...
   17261 Apr 14 22:14  Information Microsoft-Windows...            1 File System Filter 'EasyAntiCheat_EOSSys' (Vers...
   17260 Apr 14 21:45  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   17259 Apr 14 21:23  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   17258 Apr 14 19:26  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   17257 Apr 14 19:24  Error       DCOM                        10010 The description for Event ID '10010' in Source ...
   17256 Apr 14 19:24  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   17255 Apr 14 19:23  Information Microsoft-Windows...            6 File System Filter 'EasyAntiCheat_EOSSys' (6.1,...
   17254 Apr 14 19:23  Information Service Control M...   1073748869 A service was installed in the system....         
   17253 Apr 14 19:23  Error       DCOM                        10010 The description for Event ID '10010' in Source ...
   17252 Apr 14 19:22  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   17251 Apr 14 18:45  Error       DCOM                        10010 The description for Event ID '10010' in Source ...
   17250 Apr 14 18:34  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   17249 Apr 14 18:34  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   17248 Apr 14 18:30  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   17247 Apr 14 18:24  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   17246 Apr 14 16:47  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   17245 Apr 14 16:27  Information Microsoft-Windows...           19 Installation Successful: Windows successfully i...
   17244 Apr 14 16:27  Information Microsoft-Windows...           43 Installation Started: Windows has started insta...
   17243 Apr 14 16:27  Information Microsoft-Windows...           44 Windows Update started downloading an update.     
   17242 Apr 14 16:26  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   17241 Apr 14 16:23  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   17240 Apr 14 16:23  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   17239 Apr 14 16:21  Information Service Control M...   1073748864 The start type of the Background Intelligent Tr...
   17238 Apr 14 16:19  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   17237 Apr 14 16:19  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   17236 Apr 14 16:19  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   17235 Apr 14 16:19  Information WinRM                      468900 The description for Event ID '468900' in Source...
   17234 Apr 14 16:17  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   17233 Apr 14 16:17  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   17232 Apr 14 16:17  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   17231 Apr 14 16:17  Information Microsoft-Windows...         1025 The TPM was successfully provisioned and is now...
   17230 Apr 14 16:17  Information Microsoft-Windows...         1282 The TBS device identifier has been generated.     
   17229 Apr 14 16:17  Information TPM                            18 This event triggers the Trusted Platform Module...
   17228 Apr 14 16:17  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   17227 Apr 14 16:17  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   17226 Apr 14 16:17  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   17225 Apr 14 16:17  Information Service Control M...   3221232498 The following boot-start or system-start driver...
   17224 Apr 14 16:17  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   17223 Apr 14 16:17  Information vmx86                  1074266146 The description for Event ID '1074266146' in So...
   17222 Apr 14 16:17  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   17221 Apr 14 16:17  Information Microsoft-Windows...        10001 WLAN Extensibility Module has successfully star...
   17220 Apr 14 16:17  Information Microsoft-Windows...         4000 WLAN AutoConfig service has successfully starte...
   17219 Apr 14 16:17  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   17218 Apr 14 16:17  Warning     DCOM                        10016 The description for Event ID '10016' in Source ...
   17217 Apr 14 16:17  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   17216 Apr 14 16:17  Information VMnetuserif            1074135041 The description for Event ID '1074135041' in So...
   17215 Apr 14 16:17  Information VMnetBridge            1074200586 The description for Event ID '1074200586' in So...
   17214 Apr 14 16:17  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   17213 Apr 14 16:17  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   17212 Apr 14 16:17  Information Microsoft-Windows...         7001 User Logon Notification for Customer Experience...
   17211 Apr 14 16:17  Error       Microsoft-Windows...         1796 The Secure Boot update failed to update a Secur...
   17210 Apr 14 16:17  Information Microsoft-Windows...            6 File System Filter 'bindflt' (10.0, 2016-12-01T...
   17209 Apr 14 16:17  Information Microsoft-Windows...            6 File System Filter 'storqosflt' (10.0, 2007-04-...
   17208 Apr 14 16:17  Information Microsoft-Windows...            6 File System Filter 'CldFlt' (10.0, 2016-06-05T1...
   17207 Apr 14 16:17  Information Microsoft-Windows...            1 File System Filter 'CldFlt' (Version 10.0, 2016...
   17206 Apr 14 16:17  Information Microsoft-Windows...            6 File System Filter 'CldFlt' (10.0, 2016-06-05T1...
   17205 Apr 14 16:17  Information Microsoft-Windows...            6 File System Filter 'luafv' (10.0, 2062-02-03T11...
   17204 Apr 14 16:17  Information Microsoft-Windows...            6 File System Filter 'wcifs' (10.0, 2070-10-31T01...
   17203 Apr 14 16:17  Information Microsoft-Windows...        51046 DHCPv6 client service is started                  
   17202 Apr 14 16:17  Information Microsoft-Windows...        50103 DHCPv4 client registered for shutdown notification
   17201 Apr 14 16:17  Information Microsoft-Windows...        50036 DHCPv4 client service is started                  
   17200 Apr 14 16:17  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   17199 Apr 14 16:17  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   17198 Apr 14 16:17  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   17197 Apr 14 16:17  Information Microsoft-Windows...        16983 The security account manager is now logging per...
   17196 Apr 14 16:17  Information Microsoft-Windows...        16977 The domain is configured with the following min...
   17195 Apr 14 16:17  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   17194 Apr 14 16:17  Information Microsoft-Windows...        16962 Remote calls to the SAM database are being rest...
   17193 Apr 14 16:17  Information Microsoft-Windows...           16 The description for Event ID '16' in Source 'Mi...
   17192 Apr 14 16:17  Information Microsoft-Windows...           14 Credential Guard configuration: 0, 0              
   17191 Apr 14 16:16  Information BTHUSB                 1074069522 Windows cannot store Bluetooth authentication c...
   17190 Apr 14 16:16  Information Microsoft-Windows...           55 Hyper-V logical processor 15 exposes the follow...
   17189 Apr 14 16:16  Information Microsoft-Windows...           55 Hyper-V logical processor 14 exposes the follow...
   17188 Apr 14 16:16  Information Microsoft-Windows...           55 Hyper-V logical processor 13 exposes the follow...
   17187 Apr 14 16:16  Information Microsoft-Windows...           55 Hyper-V logical processor 12 exposes the follow...
   17186 Apr 14 16:16  Information Microsoft-Windows...           55 Hyper-V logical processor 11 exposes the follow...
   17185 Apr 14 16:16  Information Microsoft-Windows...           55 Hyper-V logical processor 10 exposes the follow...
   17184 Apr 14 16:16  Information Microsoft-Windows...           55 Hyper-V logical processor 9 exposes the followi...
   17183 Apr 14 16:16  Information Microsoft-Windows...           55 Hyper-V logical processor 8 exposes the followi...
   17182 Apr 14 16:16  Information Microsoft-Windows...           55 Hyper-V logical processor 7 exposes the followi...
   17181 Apr 14 16:16  Information Microsoft-Windows...           55 Hyper-V logical processor 6 exposes the followi...
   17180 Apr 14 16:16  Information Microsoft-Windows...           55 Hyper-V logical processor 5 exposes the followi...
   17179 Apr 14 16:16  Information Microsoft-Windows...           55 Hyper-V logical processor 4 exposes the followi...
